,S1,S1_conf
theta,0.13846826659937586,0.1226883208688234
rho_b,0.0005897177285533831,0.006598584402296262
D,0.013902667841571374,0.027801059491506675
v,0.296287573027271,0.45688026741397153
lamb,-0.0045750924299596245,0.013912656381115832
alpha,-0.004622044753845819,0.017607112880012637
kd,0.0016306104838815377,0.02012738907389485
