,S1,S1_conf
theta,0.0,0.0
rho_b,0.0,0.0
D,0.001149751494706361,0.008876545271821338
v,1.1213075700569384,1.0942871352770545
lamb,-0.0015491390034334958,0.008611785089054084
alpha,0.000549465907430831,0.0017575308100524255
kd,-0.0006553624130757997,0.0029416065621433703
