,S1,S1_conf
theta,0.7615808953494814,1.0390974751799869
rho_b,0.0026091715610904857,0.10280006446482712
D,0.04214539739598195,0.2213010533336636
v,1.0572448688407992,4.490259486804891
lamb,-0.007411485108032254,0.03604325051015574
alpha,0.015090442137901347,0.05929538837183631
kd,-0.034806104152203456,0.1559431495882841
