,S1,S1_conf
theta,-0.5672512687584558,0.6555325221452326
rho_b,-0.058729189745352295,0.05257406922651773
D,0.13292581148008217,0.2599205169848214
v,-0.18709714192649168,0.5527058617382778
lamb,-0.0037538818056066284,0.10797935216119812
alpha,0.013789847943247007,0.1228414361524706
kd,-0.10018343909234792,0.2915988177609092
