,S1,S1_conf
theta,0.16265698434849551,0.16998494905243844
rho_b,-0.001420051308805138,0.009745129761730822
D,0.013333454570005999,0.03294292193036481
v,0.21326713401314498,0.28513349003284116
lamb,-0.006918058253808848,0.016502568592615174
alpha,-0.0015625749164775555,0.0037412084641333513
kd,0.005760761167479452,0.02471385356695014
