,S1,S1_conf
theta,0.3510506050325347,0.9756351050893519
rho_b,-0.007330028553335383,0.09472182442411585
D,-0.013981494425405932,0.06874148321461179
v,3.711471573225221,6.017875646411406
lamb,-0.018124254879415446,0.03038614529699296
alpha,-0.008063034150004011,0.0201355707105703
kd,-0.04454266587246534,0.11311891345808144
