,S1,S1_conf
theta,0.0,0.0
rho_b,-0.0004066586184189887,0.0010169977145430401
D,0.03711960270922832,0.10234810198852186
v,0.8862002602615158,0.7046066699444411
lamb,-0.0010641717098867876,0.004434330437016512
alpha,0.0008476137468251233,0.001986788013432274
kd,-0.0004066586184189887,0.0010169977145430401
