,S1,S1_conf
theta,0.12122271526116223,0.14710545274691622
rho_b,0.0042881798441463635,0.010689977745134874
D,-0.0017452266296387536,0.00975924187971071
v,0.11675493702870327,0.08814465592476342
lamb,0.040757215723377656,0.0940645164779885
alpha,-0.0003800548974223578,0.0034060452235973216
kd,0.01611615006062946,0.0397160295792911
