,S1,S1_conf
theta,0.11508246935410502,0.2169068310328763
rho_b,0.0013152374175443439,0.007089260836056841
D,0.03960584030756318,0.061148815948244464
v,0.09211443594845534,0.17994935672139037
lamb,-0.00042643766864555055,0.00554082722844828
alpha,0.0015027634514149996,0.013805521977539216
kd,0.0011352850018829966,0.015401640443670057
