,S1,S1_conf
theta,0.02863294814050625,0.14382040585938213
rho_b,-0.005598941296361539,0.02329457454844481
D,0.16032424764732522,0.4175781107019867
v,0.3002484462281717,1.4251918986043683
lamb,-0.008524058301041715,0.08178884350150928
alpha,-0.0037699411202254604,0.09898819992235511
kd,-0.015202996829550603,0.17390998540804858
